"Scrip name","Date","Open","High","Low","Close","Adj Close","Volume"
"SBIN",4/18/2011,364.875,370.875,360,363.262512,290.619904,41086712
"SBIN",4/19/2011,363.25,365.875,360.125,360.918762,288.744843,19210632
"SBIN",4/20/2011,364.875,365.987488,361.375,363.412506,290.739807,17949856
"SBIN",4/21/2011,364.837494,367.5625,362.637512,363.75,291.009857,23953696
"SBIN",4/25/2011,364.375,370.493744,363.424988,367.662506,294.139984,15527240
"SBIN",4/26/2011,366.875,369.368744,365,367.793762,294.244965,18230880
"SBIN",4/27/2011,368.125,370.581238,367.8125,369.143738,295.324982,9981328
"SBIN",4/28/2011,368.625,369.75,365.125,366.143738,292.924927,23419304
"SBIN",4/29/2011,363.75,366.125,360.993744,363.28125,290.634857,16254336
"SBIN",5/2/2011,364.881256,368,363.75,365.318756,292.264954,13468184
"SBIN",5/3/2011,365,369.643738,362.493744,363.881256,291.114868,13234040
"SBIN",5/4/2011,362.625,363.125,355.34375,358.71875,286.984802,16924400
"SBIN",5/5/2011,358.412506,359.862488,354.625,356.0625,284.859619,12661232
"SBIN",5/6/2011,357.237488,363.75,356,361.625,289.309784,11930664
"SBIN",5/9/2011,363.75,364.625,358.4375,363.568756,290.864838,4938200
"SBIN",5/10/2011,363.462494,365.612488,359,360.006256,288.01474,4873368
"SBIN",5/11/2011,360.25,365.5,359.993744,363.256256,290.614868,6410072
"SBIN",5/12/2011,362.237488,363.625,359,360.15625,288.134766,4996480
"SBIN",5/13/2011,360.399994,364,358.90625,359.793762,287.844727,8282336
"SBIN",5/16/2011,359.5,359.5,355.293762,356.299988,285.049652,6469368
"SBIN",5/17/2011,356.049988,359.662506,352.993744,355.518738,284.424683,7570472
"SBIN",5/18/2011,356.25,360.293762,350.375,355.3125,284.259613,10176496
"SBIN",5/19/2011,357.462494,357.462494,354.450012,355.806244,284.654663,7455960
"SBIN",5/20/2011,355.625,357.962494,354.018738,356.231262,284.994659,8023672
"SBIN",5/23/2011,355.981262,356.600006,353.481262,354.631256,283.7146,6778880
"SBIN",5/24/2011,354.125,357.981262,354.125,355.5625,284.459656,7625464
"SBIN",5/25/2011,353.462494,353.462494,344.575012,348.581238,278.874451,11075416
"SBIN",5/26/2011,349.25,349.71875,344.75,347.068756,279.670227,8476176
"SBIN",5/27/2011,345,350.875,345,348.4375,280.773132,6264944
"SBIN",5/30/2011,350.762512,350.762512,345.125,347.575012,280.078064,6867352
"SBIN",5/31/2011,349.125,352.25,347.068756,348.206238,280.586823,20410608
"SBIN",6/1/2011,349.25,353,348,351.443756,283.195618,8105864
"SBIN",6/2/2011,347.5,352.5,347.125,350.381256,282.339417,7117288
"SBIN",6/3/2011,351.375,355.350006,351.362488,352.024994,283.664001,6293384
"SBIN",6/6/2011,352.75,355.743744,349.393738,354.737488,285.849701,3769264
"SBIN",6/7/2011,353.756256,363,353.756256,361.568756,291.354401,7978664
"SBIN",6/8/2011,361.125,361.524994,358.40625,358.962494,289.254272,5945968
"SBIN",6/9/2011,360.1875,360.1875,356.818756,357.6875,288.226868,4221616
"SBIN",6/10/2011,358.5625,360.100006,356.399994,357.793762,288.3125,7187264
"SBIN",6/13/2011,356.0625,360.274994,352.462494,359.700012,289.848541,7733184
"SBIN",6/14/2011,359.725006,360.4375,358.09375,359.037506,289.314758,7870104
"SBIN",6/15/2011,357.71875,357.71875,353.362488,354.450012,285.618042,7335880
"SBIN",6/16/2011,353.625,353.625,349.381256,350.037506,282.062469,7628960
"SBIN",6/17/2011,350.012512,350.418762,341.412506,346.206238,278.97522,8525168
"SBIN",6/20/2011,346.037506,347.46875,331.5625,338.693756,272.92157,12458152
"SBIN",6/21/2011,340.375,344.375,336.662506,340.893738,274.694427,7542816
"SBIN",6/22/2011,344.125,347.712494,342.762512,344.381256,277.504578,5625000
"SBIN",6/23/2011,343.75,348.637512,341.9375,347.387512,279.927063,4158768
"SBIN",6/24/2011,348.875,359.712494,348.875,357.493744,288.070679,11219288
"SBIN",6/27/2011,353.956238,365.375,352.53125,358.881256,289.188812,10724296
"SBIN",6/28/2011,358.756256,359.606262,355.475006,358.162506,288.60965,4486792
"SBIN",6/29/2011,358.5,363.375,358.5,360.21875,290.266541,4800752
"SBIN",6/30/2011,360.756256,364.875,360.1875,363.806244,293.157379,11341840
"SBIN",7/1/2011,366.875,371.243744,365.512512,366.768738,295.544525,6402464
"SBIN",7/4/2011,370.831238,372.125,366.875,367.368744,296.028076,4114592
"SBIN",7/5/2011,369.625,371.237488,365.75,369.556244,297.790741,6423728
"SBIN",7/6/2011,368.375,371.556244,367.137512,369.212494,297.513824,3440224
"SBIN",7/7/2011,369.399994,375,367.875,374.462494,301.744293,5751472
"SBIN",7/8/2011,375,377.987488,370.90625,372.068756,299.815399,5669792
"SBIN",7/11/2011,369.237488,372.012512,361.068756,365.143738,294.235107,9206520
"SBIN",7/12/2011,356.25,356.25,343.350006,348.943756,281.181061,29652656
"SBIN",7/13/2011,345.75,350.918762,345.131256,347.162506,279.745758,13338168
"SBIN",7/14/2011,345.03125,345.5,341.375,342.543762,276.023865,10891224
"SBIN",7/15/2011,343,345.368744,340,341.418762,275.117371,6392624
"SBIN",7/18/2011,341.875,342.90625,338.418762,339.174988,273.309387,9408656
"SBIN",7/19/2011,340.125,345.25,339.581238,343.8125,277.046265,8324424
"SBIN",7/20/2011,346.600006,346.600006,343.125,344.056244,277.242676,6222712
"SBIN",7/21/2011,343.149994,348.0625,342.100006,346.012512,278.819092,5897088
"SBIN",7/22/2011,348.037506,355.5,346.25,353.53125,284.877716,7749624
"SBIN",7/25/2011,352.25,353.131256,348.887512,350.96875,282.812836,7404256
"SBIN",7/26/2011,351.125,353,348.4375,350.225006,282.213531,6848736
"SBIN",7/27/2011,350.125,354.487488,348.899994,349.581238,281.694794,8506440
"SBIN",7/28/2011,345.625,346.737488,341.8125,343.887512,277.10672,9481376
"SBIN",7/29/2011,342.625,347.806244,340.674988,346.987488,279.604736,9757592
"SBIN",8/1/2011,347.512512,352.975006,347.512512,351.887512,283.553192,6094952
"SBIN",8/2/2011,349.818756,349.818756,343.125,343.868744,277.091553,4932528
"SBIN",8/3/2011,341.875,342.462494,338.5625,341.575012,275.243347,5646088
"SBIN",8/4/2011,342.5,344.993744,338,338.643738,272.881256,6529888
"SBIN",8/5/2011,330.450012,330.450012,315.625,323.899994,261.000671,15758072
"SBIN",8/8/2011,312.5,312.5,303.875,308.8125,248.843033,16170240
"SBIN",8/9/2011,293.875,304.993744,293.774994,296.818756,239.178421,16849744
"SBIN",8/10/2011,306,309.549988,301.387512,305.887512,246.486115,13955960
"SBIN",8/11/2011,304,308.625,301.868744,305.075012,245.831406,8206232
"SBIN",8/12/2011,311,311,292.793762,296.899994,239.243881,14098080
"SBIN",8/16/2011,303.75,304.78125,296.537506,299.912506,241.671371,10146704
"SBIN",8/17/2011,299.5,308.1875,299.5,306.118744,246.672394,8531328
"SBIN",8/18/2011,308.125,308.512512,292.875,294.262512,237.118607,10674664
"SBIN",8/19/2011,284.25,284.25,271.450012,278.087494,224.08461,28899200
"SBIN",8/22/2011,276.737488,280.637512,271.875,274.325012,221.052811,15708072
"SBIN",8/23/2011,275.15625,287.831238,274.25,284.618744,229.347549,17143440
"SBIN",8/24/2011,285,285.618744,278.75,281.362488,226.723709,8606144
"SBIN",8/25/2011,281.274994,283.137512,270.1875,272.924988,219.924683,26853752
"SBIN",8/26/2011,273.3125,281.612488,272.831238,275.318756,221.853577,21021960
"SBIN",8/29/2011,279.875,289.03125,279,287.03125,231.291611,11222528
"SBIN",8/30/2011,291.375,295,285,292.868744,235.995438,12142920
"SBIN",9/2/2011,298.125,298.125,284.412506,289.899994,233.603256,14960904
"SBIN",9/5/2011,286.712494,286.712494,280.024994,283.137512,228.153976,10902544
"SBIN",9/6/2011,281.737488,290,277.78125,287.818756,231.926224,10816696
"SBIN",9/7/2011,287.237488,289.287506,283.456238,286.431244,230.808167,13157432
"SBIN",9/8/2011,287.5,294.25,287.375,292.306244,235.542221,11027872
"SBIN",9/9/2011,291.012512,291.012512,282.625,284.287506,229.080688,12392104
"SBIN",9/12/2011,276,277.168762,272.581238,274.806244,221.440628,8198264
"SBIN",9/13/2011,277.887512,282.462494,274.46875,277.756256,223.817764,10365216
"SBIN",9/14/2011,281.375,295.862488,281.125,293.956238,236.871826,17236880
"SBIN",9/15/2011,297.25,303.5625,291.25,301.237488,242.739059,13703456
"SBIN",9/16/2011,307.237488,307.237488,296.700012,299.393738,241.253342,11304104
"SBIN",9/19/2011,299.875,301.450012,294.512512,295.331238,237.979767,6558432
"SBIN",9/20/2011,297.125,305,296.893738,304.568756,245.423447,9008904
"SBIN",9/21/2011,305,306.862488,302.5,304.456238,245.332779,7402480
"SBIN",9/22/2011,298,301.475006,292.081238,294.075012,236.967499,9037856
"SBIN",9/23/2011,291,298.725006,290.125,292.350006,235.577454,10448432
"SBIN",9/26/2011,293.125,295.625,287.637512,294.375,237.20929,6544288
"SBIN",9/27/2011,297.149994,308.581238,297.149994,305.518738,246.188934,10341024
"SBIN",9/28/2011,310,317.5,306.5625,308.78125,248.817902,20061760
"SBIN",9/29/2011,310.25,321.243744,308.90625,318.887512,256.961517,23256344
"SBIN",9/30/2011,316.487488,320.5,313.524994,316.631256,255.143478,10730656
"SBIN",10/3/2011,311.25,314.75,308.462494,309.487488,249.386948,9885128
"SBIN",10/4/2011,306.524994,310.21875,301.700012,304.8125,245.619873,7838480
"SBIN",10/5/2011,307.243744,312.375,303.512512,305.868744,246.470932,10771856
"SBIN",10/7/2011,320,321.862488,310.956238,313.587494,252.690781,18457728
"SBIN",10/10/2011,318.125,325.112488,316.049988,323.743744,260.874725,16946432
"SBIN",10/11/2011,324.174988,324.375,311.25,313.068756,252.272781,22339248
"SBIN",10/12/2011,324.375,336,324.375,334.918762,269.879608,34633704
"SBIN",10/13/2011,339.875,341.125,335.625,337.087494,271.627197,18041536
"SBIN",10/14/2011,338.887512,344.587494,335.787506,342.96875,276.366333,19600992
"SBIN",10/17/2011,345.137512,345.612488,340.024994,343.318756,276.648407,14145496
"SBIN",10/18/2011,337.487488,340.625,335.962494,337.693756,272.115784,10518136
"SBIN",10/19/2011,340.25,341.875,337.637512,340.96875,274.754791,10135320
"SBIN",10/20/2011,336.5,344.625,335.943756,343.443756,278.279358,5573680
"SBIN",10/21/2011,343.443756,343.625,338.375,340.331238,275.757477,6858312
"SBIN",10/24/2011,343.75,346.850006,342.649994,345.912506,280.279816,6075592
"SBIN",10/25/2011,351.375,362.375,351.375,357.337494,289.537048,15677584
"SBIN",10/28/2011,365.125,371.418762,355.631256,357.331238,289.531952,24868784
"SBIN",10/31/2011,357,362.21875,357,359.693756,291.446259,10291624
"SBIN",11/1/2011,355,359.262512,352.25,354.575012,287.298676,7906192
"SBIN",11/2/2011,352.5,356.737488,352.174988,354.299988,287.075806,5317856
"SBIN",11/3/2011,354.25,355.25,345.899994,350.262512,283.804352,10779624
"SBIN",11/4/2011,355.625,356.362488,348.943756,353.243744,286.21994,7643688
"SBIN",11/8/2011,351.881256,356,348.856262,355.262512,287.855682,6107336
"SBIN",11/9/2011,355.625,358.40625,353.125,354.412506,287.166962,6679648
"SBIN",11/11/2011,326.337494,350.962494,326.337494,346.962494,281.130524,9441224
"SBIN",11/14/2011,351.268738,354.049988,349.75,351.100006,284.48291,4633040
"SBIN",11/15/2011,350.012512,352.5,347.693756,349.787506,283.419556,5098024
"SBIN",11/16/2011,349.375,350.5,344.787506,347.287506,281.393829,6552648
"SBIN",11/17/2011,346.037506,348.625,341.612488,344.1875,278.882019,6366984
"SBIN",11/18/2011,341.381256,345.556244,340,342.600006,277.595795,4737896
"SBIN",11/21/2011,340,341.856262,328.287506,333.762512,270.43512,9365792
"SBIN",11/22/2011,325,345.612488,325,340.5,275.894165,14859512
"SBIN",11/23/2011,334.375,336.193756,327.168762,331.581238,268.667633,12792816
"SBIN",11/24/2011,330.125,335.5,323.325012,333.274994,270.04007,13231776
"SBIN",11/25/2011,331.875,331.875,323.875,324.962494,263.304779,8022528
"SBIN",11/28/2011,327.506256,331.237488,326.556244,329.518738,266.996521,7290208
"SBIN",11/29/2011,327.774994,328.506256,322.65625,324.743744,263.127533,10659368
"SBIN",11/30/2011,322.625,328.125,320.125,325.856262,264.028992,11640232
"SBIN",12/1/2011,334.25,336.356262,328.825012,331.918762,268.941132,8125208
"SBIN",12/2/2011,331.375,339.431244,330.987488,336.768738,272.870941,9451408
"SBIN",12/5/2011,336.25,339.71875,334.399994,337.643738,273.579834,7468184
"SBIN",12/7/2011,338.125,346.549988,335.506256,344.868744,279.434021,8070392
"SBIN",12/8/2011,343.375,344.75,337.012512,340.431244,275.83847,7295584
"SBIN",12/9/2011,333.518738,342.475006,332.524994,338.787506,274.506592,10570752
"SBIN",12/12/2011,339.987488,344.5,337.225006,342.53125,277.54007,11025800
"SBIN",12/13/2011,341.412506,345.612488,338.587494,344.024994,278.750397,9648336
"SBIN",12/14/2011,343.75,345.90625,340.625,342.53125,277.54007,9857632
"SBIN",12/15/2011,340.787506,341.793762,333.125,339.543762,275.119415,10053168
"SBIN",12/16/2011,336.875,348.600006,336.493744,340.5625,275.944855,13669288
"SBIN",12/19/2011,336.25,337.943756,331.975006,334.549988,271.07312,12064432
"SBIN",12/20/2011,336.25,337.268738,331.387512,333.59375,270.298309,10484608
"SBIN",12/21/2011,339.875,344.350006,335,342.875,277.818573,8422920
"SBIN",12/22/2011,331.25,343.5,331.25,340.106262,275.575165,12707136
"SBIN",12/23/2011,342.5,342.5,335.40625,336.84375,272.931671,7045296
"SBIN",12/26/2011,336.375,348.375,336.375,346.981262,281.145721,4236568
"SBIN",12/27/2011,345.625,349.875,342.03125,344.924988,279.479523,6178200
"SBIN",12/28/2011,346.125,350.5,343.943756,347.75,281.768677,6851248
"SBIN",12/29/2011,344.75,346.862488,341.381256,342.762512,277.727417,8837168
"SBIN",12/30/2011,343,346.875,342.6875,345.956238,280.315186,5308816
"SBIN",1/2/2012,344.899994,352.081238,342.75,351.118744,284.498199,5826176
"SBIN",1/3/2012,353.012512,360.868744,352.5,358.037506,290.104156,8903008
"SBIN",1/4/2012,355.625,359.375,355.131256,356.799988,289.10144,7341424
"SBIN",1/5/2012,354.899994,359.5,353.931244,355.018738,287.658173,7125272
"SBIN",1/6/2012,354.75,358.450012,351.387512,354.018738,286.847931,7087632
"SBIN",1/7/2012,"null","null","null","null","null","null"
"SBIN",1/9/2012,355.9375,358.287506,352.149994,354.568756,287.293579,8265784
"SBIN",1/10/2012,358.75,359.424988,356.274994,357.950012,290.033325,11179176
"SBIN",1/11/2012,358.5,361.862488,351.625,353.325012,286.285797,13795800
"SBIN",1/12/2012,343.75,343.75,322.256256,323.53125,262.145111,48970600
"SBIN",1/13/2012,327.25,327.375,319.03125,323.024994,261.734833,20898944
"SBIN",1/16/2012,322.65625,330.5,322.387512,330.018738,267.401672,13188736
"SBIN",1/17/2012,331.25,334.100006,329.231262,332.756256,269.619812,8740424
"SBIN",1/18/2012,330.5,330.5,323.125,326.506256,264.555603,9700424
"SBIN",1/19/2012,327,327.850006,322.075012,324.337494,262.79837,9652336
"SBIN",1/20/2012,324.5,326.212494,322.037506,323.600006,262.200775,11635712
"SBIN",1/23/2012,323.75,326.9375,323.625,325.037506,263.36557,5160864
"SBIN",1/24/2012,327.25,329.950012,324.375,327.600006,265.441864,5653208
"SBIN",1/25/2012,329.375,334.375,328.125,333.225006,269.999573,10545360
"SBIN",1/27/2012,337.75,341.875,335.774994,340.625,275.995483,12218872
"SBIN",1/30/2012,337.362488,340.649994,336.25,339.037506,274.70929,9588456
"SBIN",1/31/2012,339,344.331238,338.25,343.25,278.122437,8658896
"SBIN",2/1/2012,342.462494,343.5,336.956238,342.837494,277.788208,6269336
"SBIN",2/2/2012,342.512512,347.875,341.25,344.625,279.236572,11538256
"SBIN",2/3/2012,342.506256,349,342.506256,347.90625,281.895203,11637200
"SBIN",2/6/2012,350.637512,350.987488,344.012512,347.137512,281.27243,7937680
"SBIN",2/7/2012,350.625,350.625,339.206238,340.9375,276.248718,7221640
"SBIN",2/8/2012,343.5,347.75,342.668762,346.143738,280.467133,6671496
"SBIN",2/9/2012,343.625,352.762512,341.481262,351.237488,284.594391,10156840
"SBIN",2/10/2012,349.875,350.25,343.893738,348.799988,282.619354,5177616
"SBIN",2/13/2012,346.90625,350.0625,344.637512,348.549988,282.416779,5734008
"SBIN",2/14/2012,347,351.237488,345.5,350.131256,283.698059,5477768
"SBIN",2/15/2012,351.875,359.375,351.875,358.012512,290.083893,7178328
"SBIN",2/16/2012,358,364.712494,357.568756,363.618744,294.626465,8256552
"SBIN",2/17/2012,364.53125,372.25,362.518738,368.475006,298.56134,11457280
"SBIN",2/21/2012,366.25,369.987488,363.90625,367.28125,297.593994,6049224
"SBIN",2/22/2012,363.149994,374.25,363.149994,369.03125,299.012054,10413120
"SBIN",2/23/2012,367.375,372.825012,364.524994,366.643738,297.077454,10474960
"SBIN",2/24/2012,366.5,371.75,365.4375,368.506256,298.586639,8536440
"SBIN",2/27/2012,370.625,370.625,359,360.418762,292.0336,6910568
"SBIN",2/28/2012,360.75,363.75,356.868744,359.049988,290.924561,7950200
"SBIN",2/29/2012,361.75,363.512512,358.024994,360.431244,292.043762,8868408
"SBIN",3/1/2012,356.443756,359.375,350.625,357.081238,289.329315,9806632
"SBIN",3/2/2012,358.125,358.125,351.637512,355.712494,288.220367,6077656
"SBIN",3/3/2012,"null","null","null","null","null","null"
"SBIN",3/5/2012,357.262512,357.981262,349.587494,351.231262,284.589294,5780456
"SBIN",3/6/2012,350.637512,360,350.137512,356.556244,288.903961,10349688
"SBIN",3/7/2012,355.25,361.875,354.387512,360.481262,292.08432,7908568
"SBIN",3/9/2012,361.75,362.875,356,356.912506,289.192627,6644808
"SBIN",3/12/2012,364.375,364.375,347.625,352.174988,285.353943,7294472
"SBIN",3/13/2012,355.493744,358.731262,355.25,357.475006,289.648407,7710424
"SBIN",3/14/2012,361.25,364.375,356.743744,359.856262,291.577881,10602088
"SBIN",3/15/2012,361.875,363.143738,358.8125,360.237488,291.886749,6251360
"SBIN",3/16/2012,363.125,364.125,355.893738,358.118744,290.169983,9031008
"SBIN",3/19/2012,361.875,362.5,351.412506,354.6875,287.389862,6061528
"SBIN",3/20/2012,353.25,356.649994,350.375,353.918762,286.766876,9225384
"SBIN",3/21/2012,354.056244,361.25,352.625,358.412506,290.40802,6250664
"SBIN",3/22/2012,359.25,359.318756,351.787506,353.537506,286.458038,5664640
"SBIN",3/23/2012,354.125,360.34375,353.799988,359.087494,290.954956,5497736
"SBIN",3/26/2012,358.625,358.625,352.637512,353.84375,286.706146,4922664
"SBIN",3/27/2012,357.5,362.96875,354.037506,359.487488,291.279053,7590752
"SBIN",3/28/2012,358.25,359.337494,353,355.387512,287.957031,5919920
"SBIN",3/29/2012,352.5625,354.793762,345.975006,349,282.781403,14000208
"SBIN",3/30/2012,351.237488,359.125,350.375,358.287506,290.306763,7963600
"SBIN",4/2/2012,358,361.09375,355.125,356.274994,288.676056,4851584
"SBIN",4/3/2012,358.287506,359.706238,355.318756,357.306244,289.511688,5451584
"SBIN",4/4/2012,356.125,359.368744,355.5,356.387512,288.767303,5254144
"SBIN",4/9/2012,354.6875,357.418762,351.549988,352.84375,285.895844,6541568
"SBIN",4/10/2012,355.25,355.956238,342.125,346.424988,280.695007,7243056
"SBIN",4/11/2012,346.118744,353.125,342.899994,350.549988,284.037323,8179640
"SBIN",4/12/2012,352.84375,353.981262,342.306244,343.831238,278.593414,11805608
"SBIN",4/13/2012,314.75,315.337494,298.637512,300.318756,243.336884,75255568
"SBIN",4/16/2012,300,303.318756,291.631256,295.568756,239.488159,33491480
"SBIN",4/17/2012,299.875,299.875,292.012512,297.587494,241.123795,23687088
"SBIN",4/18/2012,300,300.318756,294.375,296.40625,240.166748,19165328
"SBIN",4/19/2012,297.487488,301.868744,296,300.674988,243.625488,17113512
"SBIN",4/20/2012,299.34375,303.549988,295.3125,300.924988,243.828049,11507520
"SBIN",4/23/2012,298.75,298.75,288.125,288.862488,234.054291,18136696
"SBIN",4/24/2012,288.831238,295.600006,274.787506,293.693756,237.968903,53037912
"SBIN",4/25/2012,293.712494,295.625,287.90625,293.743744,238.009399,24638504
"SBIN",4/26/2012,293.75,297.350006,292.793762,294.524994,238.642471,17137064
"SBIN",4/27/2012,294.625,299.75,294.375,298.875,242.167023,14062464
"SBIN",4/30/2012,299,308.5,298.793762,307.762512,249.368332,10869608
"SBIN",5/2/2012,308.125,311,307.71875,309,250.370941,10124688
"SBIN",5/3/2012,307.5,312.15625,307.5,310.362488,251.474915,11400728
"SBIN",5/4/2012,310.25,312.25,302.924988,305.243744,247.327377,10800888
"SBIN",5/7/2012,301.125,306.100006,295.987488,304.700012,246.886841,10710000
"SBIN",5/8/2012,299.375,300.96875,291.143738,299.237488,242.460831,11526640
"SBIN",5/9/2012,296,299.350006,294.075012,295.78125,239.660294,10498144
"SBIN",5/10/2012,296,298.106262,290.287506,293.024994,237.427048,9084024
"SBIN",5/11/2012,293,295,286.506256,288.912506,234.094833,8901312
"SBIN",5/14/2012,290.024994,293.1875,288.012512,292.368744,236.895248,7918416
"SBIN",5/15/2012,288.125,303.625,288.125,301.899994,244.618057,10267152
"SBIN",5/16/2012,297.25,298.125,294.25,296.056244,239.883087,8589288
"SBIN",5/17/2012,296.056244,297.181244,293.299988,296.318756,240.09584,5807416
"SBIN",5/18/2012,290.668762,300.625,287.768738,297.856262,241.341629,5938160
"SBIN",5/21/2012,298.112488,298.1875,290.5,292.556244,237.047195,4776760
"SBIN",5/22/2012,294.375,296.006256,290.456238,292.637512,237.113037,5823208
"SBIN",5/23/2012,294.375,295.600006,288.399994,293.524994,237.832138,5402032
"SBIN",5/24/2012,293.625,298.612488,289.125,297.600006,242.165253,7612048
"SBIN",5/25/2012,295.375,298.125,293.881256,296.606262,241.356613,4313728
"SBIN",5/28/2012,299.25,299.75,295.325012,298.225006,242.673828,4725784
"SBIN",5/29/2012,298.875,303.125,297.25,301.1875,245.084488,5144760
"SBIN",5/30/2012,300.875,307.350006,299.087494,304.037506,247.403625,8051488
"SBIN",5/31/2012,301,319,298.887512,303.668762,247.10347,21626352
"SBIN",6/1/2012,301.875,303.9375,297.875,298.649994,243.019653,6543040
"SBIN",6/4/2012,296.75,299.543762,293.125,298.200012,242.653442,4812088
"SBIN",6/5/2012,298.125,301.487488,296.837494,298.606262,242.984009,5992720
"SBIN",6/6/2012,299.649994,304.168762,299.549988,301.9375,245.694839,8777184
"SBIN",6/7/2012,306,308.106262,304.518738,306.618744,249.504028,6647088
"SBIN",6/8/2012,311.112488,311.112488,299.100006,302.40625,246.076218,5564824
"SBIN",6/11/2012,303.375,306.59375,301.862488,303.206238,246.727142,3553784
"SBIN",6/12/2012,300.274994,308.75,300.274994,307.256256,250.022797,4134680
"SBIN",6/13/2012,306.40625,311.212494,305.25,308.762512,251.248489,6157784
"SBIN",6/14/2012,307.625,313.75,307.625,312.287506,254.116882,7883336
"SBIN",6/15/2012,313.756256,316.5,312.84375,315.318756,256.583466,6311512
"SBIN",6/18/2012,316.875,318.043762,312.0625,313.962494,255.479874,7117032
"SBIN",6/19/2012,312.5,313.125,307.237488,309.625,251.950363,6414080
"SBIN",6/20/2012,310,310.625,306.618744,308.762512,251.248489,6535976
"SBIN",6/21/2012,307,312.875,305.018738,311.412506,253.404907,6536616
"SBIN",6/22/2012,306.21875,310.5625,303.306244,309.306244,251.690918,6414328
"SBIN",6/25/2012,309.362488,311,307.28125,308.518738,251.050095,7949448
"SBIN",6/26/2012,306.637512,307.487488,303.693756,305.049988,248.227493,10330160
"SBIN",6/27/2012,306.5,309.375,306.056244,308.512512,251.045044,8677384
"SBIN",6/28/2012,308.125,312.125,306.043762,309.162506,251.57399,7612976
"SBIN",6/29/2012,311.75,314.875,309.524994,313.649994,255.225601,9364968
"SBIN",7/2/2012,312.875,314.850006,311.337494,312.424988,254.22879,5175216
"SBIN",7/3/2012,314.53125,314.53125,309.575012,311.318756,253.328583,6428808
"SBIN",7/4/2012,312.5,313.106262,308.625,309.924988,252.194458,6390816
"SBIN",7/5/2012,310.03125,311,307.8125,310.03125,252.28096,5780464
"SBIN",7/6/2012,309.5,310.625,305,305.581238,248.659821,4887440
"SBIN",7/9/2012,302.637512,308.612488,300.25,304.743744,247.978256,7314680
"SBIN",7/10/2012,305.5,307.912506,305.168762,307.424988,250.160156,7054720
"SBIN",7/11/2012,306.25,312.799988,305.625,308.875,251.339966,16945880
"SBIN",7/12/2012,281.25,285,277.375,283.049988,230.325531,54271864
"SBIN",7/13/2012,277.25,282.350006,277.25,278.725006,226.806152,26756504
"SBIN",7/16/2012,278.75,280.174988,270.40625,271.412506,220.855743,18441096
"SBIN",7/17/2012,273.112488,274.75,270.287506,271.40625,220.850677,13503128
"SBIN",7/18/2012,271.40625,273.612488,270.375,272.362488,221.62883,7873264
"SBIN",7/19/2012,275,281.25,274.15625,280.649994,228.372543,10912392
"SBIN",7/20/2012,280.612488,280.612488,275.662506,277.34375,225.68219,5153832
"SBIN",7/23/2012,275,276.237488,272.825012,273.637512,222.666321,3890800
"SBIN",7/24/2012,273.8125,276.5,270.637512,271.081238,220.586197,7153512
"SBIN",7/25/2012,271.75,272.5,268.75,271.068756,220.576065,7036544
"SBIN",7/26/2012,270.875,270.875,262.65625,265.475006,216.024277,11975336
"SBIN",7/27/2012,270.25,270.5,263.662506,268.581238,218.551895,9862488
"SBIN",7/30/2012,270,276.875,269.693756,276.212494,224.761673,7166920
"SBIN",7/31/2012,276.875,279.5,273.125,278.368744,226.516266,6914440
"SBIN",8/1/2012,276.875,278.799988,275.09375,277.318756,225.661835,3047984
"SBIN",8/2/2012,277.25,278.350006,274.375,275.71875,224.359863,2420032
"SBIN",8/3/2012,274.53125,277.168762,273.137512,276.0625,224.639587,3095592
"SBIN",8/6/2012,277.774994,279.362488,275.924988,277.100006,225.483856,3250784
"SBIN",8/7/2012,279,283.674988,277.762512,281.662506,229.196457,5465344
"SBIN",8/8/2012,282.75,286.875,282.5,285.450012,232.278458,8039104
"SBIN",8/9/2012,286.28125,288.9375,284.375,285.256256,232.120789,6931096
"SBIN",8/10/2012,284.75,290.125,283,289.131256,235.274002,5635688
"SBIN",8/13/2012,287.662506,291.375,287.512512,290.012512,235.991089,4013928
"SBIN",8/14/2012,289.162506,291.875,286.168762,291.168762,236.931976,4044816
"SBIN",8/16/2012,291.018738,291.018738,287.631256,289.431244,235.518051,3729624
"SBIN",8/17/2012,290.5,294.375,289.537506,293.881256,239.139175,8493280
"SBIN",8/21/2012,295.625,304.875,295.625,301.125,245.033615,12206136
"SBIN",8/22/2012,300.362488,305,299.268738,304.200012,247.535904,5149168
"SBIN",8/23/2012,304.375,310.375,303.03125,309.649994,251.970657,14722856
"SBIN",8/24/2012,306,307.293762,304.25,305.600006,248.675079,6724512
"SBIN",8/27/2012,303.774994,305.8125,300.700012,301.487488,245.328644,7891360
"SBIN",8/28/2012,299.625,306.431244,299.625,302.643738,246.269501,5666056
"SBIN",8/29/2012,302.75,302.75,297.806244,298.537506,242.928101,5616416
"SBIN",8/30/2012,297.981262,300.768738,296.256256,299.087494,243.375687,11175392
"SBIN",8/31/2012,298.25,298.25,294.34375,295.206238,240.217361,5811064
"SBIN",9/3/2012,295.75,299.862488,294.75,295.637512,240.568268,4321512
"SBIN",9/4/2012,295.043762,296.5,293.012512,295.100006,240.13089,2333328
"SBIN",9/5/2012,293.375,294.625,291.524994,292.431244,237.95929,4013224
"SBIN",9/6/2012,293.8125,303.487488,293.8125,302.75,246.355911,7623384
"SBIN",9/7/2012,306.875,311.75,306.387512,310.90625,252.992935,6075696
